Benchmark,Flags,Energy,Time,Success,RunId
swim,-O3 -fno-aggressive-loop-optimizations -fno-align-functions -fno-align-jumps -fno-align-labels -fno-align-loops -fasynchronous-unwind-tables -fauto-inc-dec -fno-branch-count-reg -fno-branch-target-load-optimize -fno-branch-target-load-optimize2 -fbtr-bb-exclusive -fcaller-saves -fcode-hoisting -fno-combine-stack-adjustments -fno-compare-elim -fno-conserve-stack -fno-cprop-registers -fcrossjumping -fno-cse-follow-jumps -fdce -fdefer-pop -fdelayed-branch -fdelete-dead-exceptions -fno-delete-null-pointer-checks -fno-devirtualize -fno-devirtualize-speculatively -fno-dse -fearly-inlining -fexceptions -fno-expensive-optimizations -fforward-propagate -fno-function-cse -fgcse -fgcse-after-reload -fgcse-las -fgcse-lm -fno-gcse-sm -fgraphite -fgraphite-identity -fguess-branch-probability -fhoist-adjacent-loads -fif-conversion -fif-conversion2 -findirect-inlining -finline -finline-atomics -fno-inline-functions -finline-functions-called-once -fno-inline-small-functions -fipa-bit-cp -fipa-cp -fipa-cp-clone -fno-ipa-icf -fno-ipa-icf-functions -fipa-icf-variables -fno-ipa-profile -fno-ipa-pta -fipa-pure-const -fno-ipa-ra -fipa-reference -fno-ipa-sra -fno-ipa-vrp -fira-hoist-pressure -fira-loop-pressure -fno-ira-share-save-slots -fno-ira-share-spill-slots -fisolate-erroneous-paths-attribute -fisolate-erroneous-paths-dereference -fno-ivopts -fjump-tables -fno-keep-gc-roots-live -fno-limit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -flra-remat -fno-modulo-sched -fmodulo-sched-allow-regmoves -fno-move-loop-invariants -fnon-call-exceptions -fno-omit-frame-pointer -foptimize-sibling-calls -foptimize-strlen -fno-pack-struct -fpartial-inlining -fno-peel-loops -fpeephole -fno-peephole2 -fno-plt -fpredictive-commoning -fno-prefetch-loop-arrays -fprintf-return-value -fno-reg-struct-return -fno-rename-registers -fno-reorder-blocks -fno-reorder-blocks-and-partition -freorder-functions -frerun-cse-after-loop -fno-reschedule-modulo-scheduled-loops -fno-sched-critical-path-heuristic -fno-sched-dep-count-heuristic -fsched-group-heuristic -fsched-interblock -fsched-last-insn-heuristic -fsched-pressure -fno-sched-rank-heuristic -fno-sched-spec -fno-sched-spec-insn-heuristic -fno-sched-spec-load -fno-sched-spec-load-dangerous -fsched-stalled-insns -fno-sched-stalled-insns-dep -fno-sched2-use-superblocks -fschedule-fusion -fno-schedule-insns -fschedule-insns2 -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fno-sel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fno-short-enums -fshort-wchar -fshrink-wrap -fshrink-wrap-separate -fno-split-ivs-in-unroller -fno-split-loops -fsplit-paths -fsplit-wide-types -fno-ssa-backprop -fssa-phiopt -fno-stack-protector -fno-stdarg-opt -fstore-merging -fstrict-overflow -fstrict-volatile-bitfields -fno-thread-jumps -fno-tracer -ftrapv -ftree-bit-ccp -ftree-builtin-call-dce -ftree-ccp -fno-tree-ch -ftree-coalesce-vars -ftree-copy-prop -ftree-cselim -fno-tree-dce -ftree-dominator-opts -fno-tree-dse -fno-tree-forwprop -fno-tree-fre -fno-tree-loop-distribute-patterns -ftree-loop-distribution -ftree-loop-if-convert -ftree-loop-im -ftree-loop-ivcanon -ftree-loop-optimize -ftree-loop-vectorize -fno-tree-lrs -fno-tree-partial-pre -ftree-phiprop -ftree-pre -ftree-pta -fno-tree-reassoc -ftree-scev-cprop -fno-tree-sink -fno-tree-slp-vectorize -ftree-slsr -ftree-sra -ftree-switch-conversion -fno-tree-tail-merge -ftree-ter -fno-tree-vectorize -fno-tree-vrp -funconstrained-commons -funroll-all-loops -fno-unroll-loops -fno-unswitch-loops -fno-unwind-tables -fvariable-expansion-in-unroller -fweb -fno-wrapv,13704336720,52.160093,True,935
swim,-O2 -faggressive-loop-optimizations -fno-align-functions -fno-align-jumps -falign-labels -fno-align-loops -fno-asynchronous-unwind-tables -fno-auto-inc-dec -fno-branch-count-reg -fbranch-target-load-optimize -fno-branch-target-load-optimize2 -fbtr-bb-exclusive -fcaller-saves -fno-code-hoisting -fcombine-stack-adjustments -fno-compare-elim -fno-conserve-stack -fcprop-registers -fcrossjumping -fno-cse-follow-jumps -fdce -fdefer-pop -fdelayed-branch -fno-delete-dead-exceptions -fdelete-null-pointer-checks -fdevirtualize -fdevirtualize-speculatively -fdse -fearly-inlining -fno-exceptions -fno-expensive-optimizations -fno-forward-propagate -ffunction-cse -fgcse -fno-gcse-after-reload -fgcse-las -fno-gcse-lm -fgcse-sm -fgraphite -fgraphite-identity -fno-guess-branch-probability -fhoist-adjacent-loads -fno-if-conversion -fif-conversion2 -fno-indirect-inlining -fno-inline -fno-inline-atomics -fno-inline-functions -finline-functions-called-once -finline-small-functions -fno-ipa-bit-cp -fipa-cp -fno-ipa-cp-clone -fipa-icf -fno-ipa-icf-functions -fipa-icf-variables -fipa-profile -fno-ipa-pta -fno-ipa-pure-const -fno-ipa-ra -fipa-reference -fno-ipa-sra -fipa-vrp -fira-hoist-pressure -fira-loop-pressure -fno-ira-share-save-slots -fira-share-spill-slots -fno-isolate-erroneous-paths-attribute -fisolate-erroneous-paths-dereference -fno-ivopts -fjump-tables -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -fno-loop-nest-optimize -fno-loop-parallelize-all -flra-remat -fno-modulo-sched -fno-modulo-sched-allow-regmoves -fmove-loop-invariants -fnon-call-exceptions -fomit-frame-pointer -foptimize-sibling-calls -fno-optimize-strlen -fno-pack-struct -fpartial-inlining -fno-peel-loops -fpeephole -fpeephole2 -fplt -fpredictive-commoning -fno-prefetch-loop-arrays -fprintf-return-value -fno-reg-struct-return -frename-registers -fno-reorder-blocks -freorder-blocks-and-partition -freorder-functions -frerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-critical-path-heuristic -fno-sched-dep-count-heuristic -fno-sched-group-heuristic -fsched-interblock -fno-sched-last-insn-heuristic -fno-sched-pressure -fno-sched-rank-heuristic -fsched-spec -fsched-spec-insn-heuristic -fsched-spec-load -fno-sched-spec-load-dangerous -fno-sched-stalled-insns -fsched-stalled-insns-dep -fno-sched2-use-superblocks -fno-schedule-fusion -fschedule-insns -fschedule-insns2 -fsel-sched-pipelining -fno-sel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fno-selective-scheduling -fselective-scheduling2 -fshort-enums -fno-short-wchar -fshrink-wrap -fno-shrink-wrap-separate -fno-split-ivs-in-unroller -fsplit-loops -fno-split-paths -fsplit-wide-types -fno-ssa-backprop -fssa-phiopt -fno-stack-protector -fno-stdarg-opt -fno-store-merging -fstrict-overflow -fstrict-volatile-bitfields -fno-thread-jumps -fno-tracer -fno-trapv -fno-tree-bit-ccp -ftree-builtin-call-dce -ftree-ccp -ftree-ch -fno-tree-coalesce-vars -ftree-copy-prop -fno-tree-cselim -fno-tree-dce -fno-tree-dominator-opts -fno-tree-dse -fno-tree-forwprop -ftree-fre -fno-tree-loop-distribute-patterns -ftree-loop-distribution -ftree-loop-if-convert -ftree-loop-im -fno-tree-loop-ivcanon -fno-tree-loop-optimize -fno-tree-loop-vectorize -ftree-lrs -ftree-partial-pre -ftree-phiprop -ftree-pre -ftree-pta -fno-tree-reassoc -ftree-scev-cprop -ftree-sink -ftree-slp-vectorize -ftree-slsr -ftree-sra -fno-tree-switch-conversion -ftree-tail-merge -ftree-ter -fno-tree-vectorize -ftree-vrp -fno-unconstrained-commons -funroll-all-loops -fno-unroll-loops -funswitch-loops -fno-unwind-tables -fno-variable-expansion-in-unroller -fno-web -fno-wrapv,10266699825,41.953892,True,992
swim,-O2 -faggressive-loop-optimizations -fno-align-functions -fno-align-jumps -falign-labels -fno-align-loops -fno-asynchronous-unwind-tables -fno-auto-inc-dec -fno-branch-count-reg -fbranch-target-load-optimize -fno-branch-target-load-optimize2 -fbtr-bb-exclusive -fcaller-saves -fno-code-hoisting -fcombine-stack-adjustments -fno-compare-elim -fno-conserve-stack -fcprop-registers -fcrossjumping -fno-cse-follow-jumps -fdce -fdefer-pop -fdelayed-branch -fno-delete-dead-exceptions -fdelete-null-pointer-checks -fdevirtualize -fdevirtualize-speculatively -fdse -fearly-inlining -fno-exceptions -fno-expensive-optimizations -fno-forward-propagate -ffunction-cse -fgcse -fno-gcse-after-reload -fgcse-las -fno-gcse-lm -fgcse-sm -fgraphite -fgraphite-identity -fno-guess-branch-probability -fhoist-adjacent-loads -fno-if-conversion -fif-conversion2 -fno-indirect-inlining -fno-inline -fno-inline-atomics -fno-inline-functions -finline-functions-called-once -finline-small-functions -fno-ipa-bit-cp -fipa-cp -fno-ipa-cp-clone -fipa-icf -fno-ipa-icf-functions -fipa-icf-variables -fipa-profile -fno-ipa-pta -fno-ipa-pure-const -fno-ipa-ra -fipa-reference -fno-ipa-sra -fipa-vrp -fira-hoist-pressure -fira-loop-pressure -fno-ira-share-save-slots -fira-share-spill-slots -fno-isolate-erroneous-paths-attribute -fisolate-erroneous-paths-dereference -fno-ivopts -fjump-tables -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -fno-loop-nest-optimize -fno-loop-parallelize-all -flra-remat -fno-modulo-sched -fno-modulo-sched-allow-regmoves -fmove-loop-invariants -fnon-call-exceptions -fomit-frame-pointer -foptimize-sibling-calls -fno-optimize-strlen -fno-pack-struct -fpartial-inlining -fno-peel-loops -fpeephole -fpeephole2 -fplt -fpredictive-commoning -fno-prefetch-loop-arrays -fprintf-return-value -fno-reg-struct-return -frename-registers -fno-reorder-blocks -freorder-blocks-and-partition -freorder-functions -frerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-critical-path-heuristic -fno-sched-dep-count-heuristic -fno-sched-group-heuristic -fsched-interblock -fno-sched-last-insn-heuristic -fno-sched-pressure -fno-sched-rank-heuristic -fsched-spec -fsched-spec-insn-heuristic -fsched-spec-load -fno-sched-spec-load-dangerous -fno-sched-stalled-insns -fsched-stalled-insns-dep -fno-sched2-use-superblocks -fno-schedule-fusion -fschedule-insns -fschedule-insns2 -fsel-sched-pipelining -fno-sel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fno-selective-scheduling -fselective-scheduling2 -fshort-enums -fno-short-wchar -fshrink-wrap -fno-shrink-wrap-separate -fno-split-ivs-in-unroller -fsplit-loops -fno-split-paths -fsplit-wide-types -fno-ssa-backprop -fssa-phiopt -fno-stack-protector -fno-stdarg-opt -fno-store-merging -fstrict-overflow -fstrict-volatile-bitfields -fno-thread-jumps -fno-tracer -fno-trapv -fno-tree-bit-ccp -ftree-builtin-call-dce -ftree-ccp -ftree-ch -fno-tree-coalesce-vars -ftree-copy-prop -fno-tree-cselim -fno-tree-dce -fno-tree-dominator-opts -fno-tree-dse -fno-tree-forwprop -ftree-fre -fno-tree-loop-distribute-patterns -ftree-loop-distribution -ftree-loop-if-convert -ftree-loop-im -fno-tree-loop-ivcanon -fno-tree-loop-optimize -fno-tree-loop-vectorize -ftree-lrs -ftree-partial-pre -ftree-phiprop -ftree-pre -ftree-pta -fno-tree-reassoc -ftree-scev-cprop -ftree-sink -ftree-slp-vectorize -ftree-slsr -ftree-sra -fno-tree-switch-conversion -ftree-tail-merge -ftree-ter -fno-tree-vectorize -ftree-vrp -fno-unconstrained-commons -funroll-all-loops -fno-unroll-loops -funswitch-loops -fno-unwind-tables -fno-variable-expansion-in-unroller -fno-web -fno-wrapv,10274833504,41.992219,True,992
swim,-O2 -faggressive-loop-optimizations -fno-align-functions -fno-align-jumps -falign-labels -fno-align-loops -fno-asynchronous-unwind-tables -fno-auto-inc-dec -fno-branch-count-reg -fbranch-target-load-optimize -fno-branch-target-load-optimize2 -fbtr-bb-exclusive -fcaller-saves -fno-code-hoisting -fcombine-stack-adjustments -fno-compare-elim -fno-conserve-stack -fcprop-registers -fcrossjumping -fno-cse-follow-jumps -fdce -fdefer-pop -fdelayed-branch -fno-delete-dead-exceptions -fdelete-null-pointer-checks -fdevirtualize -fdevirtualize-speculatively -fdse -fearly-inlining -fno-exceptions -fno-expensive-optimizations -fno-forward-propagate -ffunction-cse -fgcse -fno-gcse-after-reload -fgcse-las -fno-gcse-lm -fgcse-sm -fgraphite -fgraphite-identity -fno-guess-branch-probability -fhoist-adjacent-loads -fno-if-conversion -fif-conversion2 -fno-indirect-inlining -fno-inline -fno-inline-atomics -fno-inline-functions -finline-functions-called-once -finline-small-functions -fno-ipa-bit-cp -fipa-cp -fno-ipa-cp-clone -fipa-icf -fno-ipa-icf-functions -fipa-icf-variables -fipa-profile -fno-ipa-pta -fno-ipa-pure-const -fno-ipa-ra -fipa-reference -fno-ipa-sra -fipa-vrp -fira-hoist-pressure -fira-loop-pressure -fno-ira-share-save-slots -fira-share-spill-slots -fno-isolate-erroneous-paths-attribute -fisolate-erroneous-paths-dereference -fno-ivopts -fjump-tables -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -fno-loop-nest-optimize -fno-loop-parallelize-all -flra-remat -fno-modulo-sched -fno-modulo-sched-allow-regmoves -fmove-loop-invariants -fnon-call-exceptions -fomit-frame-pointer -foptimize-sibling-calls -fno-optimize-strlen -fno-pack-struct -fpartial-inlining -fno-peel-loops -fpeephole -fpeephole2 -fplt -fpredictive-commoning -fno-prefetch-loop-arrays -fprintf-return-value -fno-reg-struct-return -frename-registers -fno-reorder-blocks -freorder-blocks-and-partition -freorder-functions -frerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-critical-path-heuristic -fno-sched-dep-count-heuristic -fno-sched-group-heuristic -fsched-interblock -fno-sched-last-insn-heuristic -fno-sched-pressure -fno-sched-rank-heuristic -fsched-spec -fsched-spec-insn-heuristic -fsched-spec-load -fno-sched-spec-load-dangerous -fno-sched-stalled-insns -fsched-stalled-insns-dep -fno-sched2-use-superblocks -fno-schedule-fusion -fschedule-insns -fschedule-insns2 -fsel-sched-pipelining -fno-sel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fno-selective-scheduling -fselective-scheduling2 -fshort-enums -fno-short-wchar -fshrink-wrap -fno-shrink-wrap-separate -fno-split-ivs-in-unroller -fsplit-loops -fno-split-paths -fsplit-wide-types -fno-ssa-backprop -fssa-phiopt -fno-stack-protector -fno-stdarg-opt -fno-store-merging -fstrict-overflow -fstrict-volatile-bitfields -fno-thread-jumps -fno-tracer -fno-trapv -fno-tree-bit-ccp -ftree-builtin-call-dce -ftree-ccp -ftree-ch -fno-tree-coalesce-vars -ftree-copy-prop -fno-tree-cselim -fno-tree-dce -fno-tree-dominator-opts -fno-tree-dse -fno-tree-forwprop -ftree-fre -fno-tree-loop-distribute-patterns -ftree-loop-distribution -ftree-loop-if-convert -ftree-loop-im -fno-tree-loop-ivcanon -fno-tree-loop-optimize -fno-tree-loop-vectorize -ftree-lrs -ftree-partial-pre -ftree-phiprop -ftree-pre -ftree-pta -fno-tree-reassoc -ftree-scev-cprop -ftree-sink -ftree-slp-vectorize -ftree-slsr -ftree-sra -fno-tree-switch-conversion -ftree-tail-merge -ftree-ter -fno-tree-vectorize -ftree-vrp -fno-unconstrained-commons -funroll-all-loops -fno-unroll-loops -funswitch-loops -fno-unwind-tables -fno-variable-expansion-in-unroller -fno-web -fno-wrapv,10212566821,41.758641,True,992
botsspar,-O3,8515539575,52.753775,True,-1
botsspar,-O3,8491614125,52.596661,True,-1
botsspar,-O3,8469034428,52.516112,True,-1
botsspar,-O3 -fno-aggressive-loop-optimizations -fno-align-functions -fno-align-jumps -falign-labels -fno-align-loops -fasynchronous-unwind-tables -fauto-inc-dec -fbranch-count-reg -fno-branch-target-load-optimize -fbranch-target-load-optimize2 -fno-btr-bb-exclusive -fno-caller-saves -fcode-hoisting -fno-combine-stack-adjustments -fno-compare-elim -fconserve-stack -fno-cprop-registers -fno-crossjumping -fno-cse-follow-jumps -fno-dce -fno-defer-pop -fno-delayed-branch -fno-delete-dead-exceptions -fno-delete-null-pointer-checks -fno-devirtualize -fno-devirtualize-speculatively -fno-dse -fno-early-inlining -fexceptions -fno-expensive-optimizations -fno-forward-propagate -fno-function-cse -fno-gcse -fno-gcse-after-reload -fgcse-las -fno-gcse-lm -fno-gcse-sm -fgraphite -fno-graphite-identity -fguess-branch-probability -fhoist-adjacent-loads -fif-conversion -fif-conversion2 -findirect-inlining -fno-inline -fno-inline-atomics -finline-functions -finline-functions-called-once -finline-small-functions -fipa-bit-cp -fipa-cp -fno-ipa-cp-clone -fipa-icf -fno-ipa-icf-functions -fno-ipa-icf-variables -fno-ipa-profile -fipa-pta -fno-ipa-pure-const -fno-ipa-ra -fipa-reference -fno-ipa-sra -fipa-vrp -fira-hoist-pressure -fira-loop-pressure -fno-ira-share-save-slots -fira-share-spill-slots -fisolate-erroneous-paths-attribute -fno-isolate-erroneous-paths-dereference -fivopts -fno-jump-tables -fno-keep-gc-roots-live -fno-limit-function-alignment -flive-range-shrinkage -fno-loop-nest-optimize -fno-loop-parallelize-all -fno-lra-remat -fmodulo-sched -fno-modulo-sched-allow-regmoves -fmove-loop-invariants -fnon-call-exceptions -fomit-frame-pointer -foptimize-sibling-calls -fno-optimize-strlen -fpack-struct -fpartial-inlining -fno-peel-loops -fpeephole -fpeephole2 -fplt -fpredictive-commoning -fno-prefetch-loop-arrays -fno-printf-return-value -fno-reg-struct-return -fno-rename-registers -freorder-blocks -fno-reorder-blocks-and-partition -fno-reorder-functions -fno-rerun-cse-after-loop -fno-reschedule-modulo-scheduled-loops -fsched-critical-path-heuristic -fsched-dep-count-heuristic -fsched-group-heuristic -fsched-interblock -fsched-last-insn-heuristic -fno-sched-pressure -fsched-rank-heuristic -fno-sched-spec -fsched-spec-insn-heuristic -fsched-spec-load -fno-sched-spec-load-dangerous -fno-sched-stalled-insns -fno-sched-stalled-insns-dep -fno-sched2-use-superblocks -fschedule-fusion -fno-schedule-insns -fno-schedule-insns2 -fno-sel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fno-selective-scheduling -fno-selective-scheduling2 -fno-short-enums -fno-short-wchar -fshrink-wrap -fno-shrink-wrap-separate -fno-split-ivs-in-unroller -fno-split-loops -fno-split-paths -fno-split-wide-types -fssa-backprop -fssa-phiopt -fno-stack-protector -fstdarg-opt -fno-store-merging -fno-strict-overflow -fstrict-volatile-bitfields -fthread-jumps -ftracer -fno-trapv -ftree-bit-ccp -fno-tree-builtin-call-dce -fno-tree-ccp -ftree-ch -fno-tree-coalesce-vars -fno-tree-copy-prop -fno-tree-cselim -ftree-dce -fno-tree-dominator-opts -ftree-dse -fno-tree-forwprop -fno-tree-fre -fno-tree-loop-distribute-patterns -fno-tree-loop-distribution -fno-tree-loop-if-convert -fno-tree-loop-im -fno-tree-loop-ivcanon -fno-tree-loop-optimize -fno-tree-loop-vectorize -fno-tree-lrs -ftree-partial-pre -fno-tree-phiprop -ftree-pre -fno-tree-pta -fno-tree-reassoc -ftree-scev-cprop -ftree-sink -ftree-slp-vectorize -fno-tree-slsr -fno-tree-sra -fno-tree-switch-conversion -fno-tree-tail-merge -fno-tree-ter -ftree-vectorize -fno-tree-vrp -fno-unconstrained-commons -fno-unroll-all-loops -funroll-loops -funswitch-loops -fno-unwind-tables -fvariable-expansion-in-unroller -fweb -fno-wrapv,8405602324,52.080456,True,8
botsspar,-O3 -fno-aggressive-loop-optimizations -fno-align-functions -fno-align-jumps -falign-labels -fno-align-loops -fasynchronous-unwind-tables -fauto-inc-dec -fbranch-count-reg -fno-branch-target-load-optimize -fbranch-target-load-optimize2 -fno-btr-bb-exclusive -fno-caller-saves -fcode-hoisting -fno-combine-stack-adjustments -fno-compare-elim -fconserve-stack -fno-cprop-registers -fno-crossjumping -fno-cse-follow-jumps -fno-dce -fno-defer-pop -fno-delayed-branch -fno-delete-dead-exceptions -fno-delete-null-pointer-checks -fno-devirtualize -fno-devirtualize-speculatively -fno-dse -fno-early-inlining -fexceptions -fno-expensive-optimizations -fno-forward-propagate -fno-function-cse -fno-gcse -fno-gcse-after-reload -fgcse-las -fno-gcse-lm -fno-gcse-sm -fgraphite -fno-graphite-identity -fguess-branch-probability -fhoist-adjacent-loads -fif-conversion -fif-conversion2 -findirect-inlining -fno-inline -fno-inline-atomics -finline-functions -finline-functions-called-once -finline-small-functions -fipa-bit-cp -fipa-cp -fno-ipa-cp-clone -fipa-icf -fno-ipa-icf-functions -fno-ipa-icf-variables -fno-ipa-profile -fipa-pta -fno-ipa-pure-const -fno-ipa-ra -fipa-reference -fno-ipa-sra -fipa-vrp -fira-hoist-pressure -fira-loop-pressure -fno-ira-share-save-slots -fira-share-spill-slots -fisolate-erroneous-paths-attribute -fno-isolate-erroneous-paths-dereference -fivopts -fno-jump-tables -fno-keep-gc-roots-live -fno-limit-function-alignment -flive-range-shrinkage -fno-loop-nest-optimize -fno-loop-parallelize-all -fno-lra-remat -fmodulo-sched -fno-modulo-sched-allow-regmoves -fmove-loop-invariants -fnon-call-exceptions -fomit-frame-pointer -foptimize-sibling-calls -fno-optimize-strlen -fpack-struct -fpartial-inlining -fno-peel-loops -fpeephole -fpeephole2 -fplt -fpredictive-commoning -fno-prefetch-loop-arrays -fno-printf-return-value -fno-reg-struct-return -fno-rename-registers -freorder-blocks -fno-reorder-blocks-and-partition -fno-reorder-functions -fno-rerun-cse-after-loop -fno-reschedule-modulo-scheduled-loops -fsched-critical-path-heuristic -fsched-dep-count-heuristic -fsched-group-heuristic -fsched-interblock -fsched-last-insn-heuristic -fno-sched-pressure -fsched-rank-heuristic -fno-sched-spec -fsched-spec-insn-heuristic -fsched-spec-load -fno-sched-spec-load-dangerous -fno-sched-stalled-insns -fno-sched-stalled-insns-dep -fno-sched2-use-superblocks -fschedule-fusion -fno-schedule-insns -fno-schedule-insns2 -fno-sel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fno-selective-scheduling -fno-selective-scheduling2 -fno-short-enums -fno-short-wchar -fshrink-wrap -fno-shrink-wrap-separate -fno-split-ivs-in-unroller -fno-split-loops -fno-split-paths -fno-split-wide-types -fssa-backprop -fssa-phiopt -fno-stack-protector -fstdarg-opt -fno-store-merging -fno-strict-overflow -fstrict-volatile-bitfields -fthread-jumps -ftracer -fno-trapv -ftree-bit-ccp -fno-tree-builtin-call-dce -fno-tree-ccp -ftree-ch -fno-tree-coalesce-vars -fno-tree-copy-prop -fno-tree-cselim -ftree-dce -fno-tree-dominator-opts -ftree-dse -fno-tree-forwprop -fno-tree-fre -fno-tree-loop-distribute-patterns -fno-tree-loop-distribution -fno-tree-loop-if-convert -fno-tree-loop-im -fno-tree-loop-ivcanon -fno-tree-loop-optimize -fno-tree-loop-vectorize -fno-tree-lrs -ftree-partial-pre -fno-tree-phiprop -ftree-pre -fno-tree-pta -fno-tree-reassoc -ftree-scev-cprop -ftree-sink -ftree-slp-vectorize -fno-tree-slsr -fno-tree-sra -fno-tree-switch-conversion -fno-tree-tail-merge -fno-tree-ter -ftree-vectorize -fno-tree-vrp -fno-unconstrained-commons -fno-unroll-all-loops -funroll-loops -funswitch-loops -fno-unwind-tables -fvariable-expansion-in-unroller -fweb -fno-wrapv,8288704273,51.293721,True,8
botsspar,-O3 -fno-aggressive-loop-optimizations -fno-align-functions -fno-align-jumps -falign-labels -fno-align-loops -fasynchronous-unwind-tables -fauto-inc-dec -fbranch-count-reg -fno-branch-target-load-optimize -fbranch-target-load-optimize2 -fno-btr-bb-exclusive -fno-caller-saves -fcode-hoisting -fno-combine-stack-adjustments -fno-compare-elim -fconserve-stack -fno-cprop-registers -fno-crossjumping -fno-cse-follow-jumps -fno-dce -fno-defer-pop -fno-delayed-branch -fno-delete-dead-exceptions -fno-delete-null-pointer-checks -fno-devirtualize -fno-devirtualize-speculatively -fno-dse -fno-early-inlining -fexceptions -fno-expensive-optimizations -fno-forward-propagate -fno-function-cse -fno-gcse -fno-gcse-after-reload -fgcse-las -fno-gcse-lm -fno-gcse-sm -fgraphite -fno-graphite-identity -fguess-branch-probability -fhoist-adjacent-loads -fif-conversion -fif-conversion2 -findirect-inlining -fno-inline -fno-inline-atomics -finline-functions -finline-functions-called-once -finline-small-functions -fipa-bit-cp -fipa-cp -fno-ipa-cp-clone -fipa-icf -fno-ipa-icf-functions -fno-ipa-icf-variables -fno-ipa-profile -fipa-pta -fno-ipa-pure-const -fno-ipa-ra -fipa-reference -fno-ipa-sra -fipa-vrp -fira-hoist-pressure -fira-loop-pressure -fno-ira-share-save-slots -fira-share-spill-slots -fisolate-erroneous-paths-attribute -fno-isolate-erroneous-paths-dereference -fivopts -fno-jump-tables -fno-keep-gc-roots-live -fno-limit-function-alignment -flive-range-shrinkage -fno-loop-nest-optimize -fno-loop-parallelize-all -fno-lra-remat -fmodulo-sched -fno-modulo-sched-allow-regmoves -fmove-loop-invariants -fnon-call-exceptions -fomit-frame-pointer -foptimize-sibling-calls -fno-optimize-strlen -fpack-struct -fpartial-inlining -fno-peel-loops -fpeephole -fpeephole2 -fplt -fpredictive-commoning -fno-prefetch-loop-arrays -fno-printf-return-value -fno-reg-struct-return -fno-rename-registers -freorder-blocks -fno-reorder-blocks-and-partition -fno-reorder-functions -fno-rerun-cse-after-loop -fno-reschedule-modulo-scheduled-loops -fsched-critical-path-heuristic -fsched-dep-count-heuristic -fsched-group-heuristic -fsched-interblock -fsched-last-insn-heuristic -fno-sched-pressure -fsched-rank-heuristic -fno-sched-spec -fsched-spec-insn-heuristic -fsched-spec-load -fno-sched-spec-load-dangerous -fno-sched-stalled-insns -fno-sched-stalled-insns-dep -fno-sched2-use-superblocks -fschedule-fusion -fno-schedule-insns -fno-schedule-insns2 -fno-sel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fno-selective-scheduling -fno-selective-scheduling2 -fno-short-enums -fno-short-wchar -fshrink-wrap -fno-shrink-wrap-separate -fno-split-ivs-in-unroller -fno-split-loops -fno-split-paths -fno-split-wide-types -fssa-backprop -fssa-phiopt -fno-stack-protector -fstdarg-opt -fno-store-merging -fno-strict-overflow -fstrict-volatile-bitfields -fthread-jumps -ftracer -fno-trapv -ftree-bit-ccp -fno-tree-builtin-call-dce -fno-tree-ccp -ftree-ch -fno-tree-coalesce-vars -fno-tree-copy-prop -fno-tree-cselim -ftree-dce -fno-tree-dominator-opts -ftree-dse -fno-tree-forwprop -fno-tree-fre -fno-tree-loop-distribute-patterns -fno-tree-loop-distribution -fno-tree-loop-if-convert -fno-tree-loop-im -fno-tree-loop-ivcanon -fno-tree-loop-optimize -fno-tree-loop-vectorize -fno-tree-lrs -ftree-partial-pre -fno-tree-phiprop -ftree-pre -fno-tree-pta -fno-tree-reassoc -ftree-scev-cprop -ftree-sink -ftree-slp-vectorize -fno-tree-slsr -fno-tree-sra -fno-tree-switch-conversion -fno-tree-tail-merge -fno-tree-ter -ftree-vectorize -fno-tree-vrp -fno-unconstrained-commons -fno-unroll-all-loops -funroll-loops -funswitch-loops -fno-unwind-tables -fvariable-expansion-in-unroller -fweb -fno-wrapv,8378877333,51.869814,True,8
